N,general_info_BoundingBox,general_info_EnabledImageTypes,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_MaskHash,general_info_NumpyVersion,general_info_PyWaveletVersion,general_info_SimpleITKVersion,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,score,positive_score
208,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",e1e5fe6fe16d2eb1da4dc54701a4578ba45184a0,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,95,154,69617593,1.917028419,34,2.348910061,188,18.61984563,122.3713333,119,68,120,14.22859938,124.3807711,0.319945266,69617593,0.296362667,495.8330004,12.25981063,18.88589972,1.445572068,2.844812025,0.692130968,0.608894065,0.575081109,1.253026444,0.356976039,0.731607302,0.724164431,0.981795562,0.919918567,-0.181390593,0.700465002,0.476066766,3.423676499,0.113063702,3.500823923,0.227999188,6.847352998,2.732749524,0.884235748,6.041141167,268.4333333,0.059651852,22.15358143,1333.632,0.874720543,12.59088889,167.0937778,2061.222889,17.46195654,0.109944198,0.028981648,0.422900678,0.004637577,719.3393978,0.277579463,0.963037904,12.72724225,4.511302669,55.99587941,0.48136033,0.113179838,3.666068664,1064.051491,0.406683388,0.575418803,1.398223071,0.65348655,8.386026475,0.076225183,16.97752809,0.190758743,2.438833481,16.43820225,56144.92135,621685.2022,5851.419551,0.179185393,44.5505618,0.50056811,0.729324416,11.62696936,0.145297771,3.949418545,0.019777778,53588.42596,25.03886189,0.002015845,6.338077491,0.025249467,0.023386935,0,BG
209,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",3420b9b6f114544095d693698376d7b471badfaa,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,99,165,79918971,2.045337128,40,2.110298292,198,21.09464474,130.9446667,130,56,142,16.58391902,133.2657921,0.098213896,79918971,0.266778173,613.2656049,14.8143119,24.11867609,0.835990436,3.406282666,0.81227898,0.614877929,0.62233287,1.335513102,0.414455892,0.718730754,0.707816949,0.978951029,0.914402987,-0.187468043,0.713165566,0.472677963,3.763740292,0.099044697,3.701249024,0.192783102,7.527480583,2.837390997,1.054640411,6.155645726,234.4528889,0.052100642,27.58309511,1200.501778,1.052603654,15.19688889,163.6008889,2441.016444,14.07518549,0.09256179,0.02911862,0.469263881,0.004682704,667.4854876,0.251374632,1.159725854,15.30581133,4.37832965,65.40203935,0.391608514,0.096407232,3.712345774,1163.790914,0.433231522,0.589897436,1.412660914,0.678166576,10.38937487,0.068310456,18.90361446,0.227754391,3.243721875,18.48192771,52565.66265,761980.747,4320.941349,0.187463186,30.95180723,0.37291334,0.632524357,10.68816771,0.151317802,4.131457256,0.018444444,49626.19393,24.12011355,0.002142864,6.32868609,0.031612335,0.023899036,0,BG
210,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",2e50a311ae222412ae48fe1dac4e5b9989548f90,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,97,171,85353206,2.203077466,48,2.010075001,202,24.36561244,134.796,136,60,142,19.27327951,137.7221083,-0.069064935,85353206,0.23696563,797.4174951,16.01503977,43.58254965,-0.018592321,4.699341536,0.791404633,0.712136111,0.620406212,1.314764705,0.395901066,0.716988449,0.706879579,0.984619204,0.924780154,-0.238980787,0.796784683,0.483016956,3.877862869,0.085211625,3.891308872,0.156432267,7.755725738,3.055087796,1.372686542,6.261870558,267.4835556,0.05944079,21.99725314,1066.345333,1.35228721,16.60044444,155.1791111,2607.904,13.33840836,0.093404778,0.024952853,0.41378653,0.004848831,606.6286251,0.226515512,1.416502364,16.57008042,4.214915549,70.12588038,0.377184451,0.097336838,3.853340621,1158.504665,0.426770037,0.594598291,1.280970764,0.669276314,11.07853053,0.067937318,10.78461538,0.16591716,3.665325444,15.96923077,55968.58462,833543.9385,4915.709955,0.29039918,25.03076923,0.385088757,0.638322037,10.45336476,0.21182826,4.264600992,0.014444444,51175.68521,15.58819728,0.002364601,8.76648068,0.028450873,0.037752209,0,BG
211,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",ec0de1b66b1c03beabb8b481a911ea0456404d93,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,152,189,133151450,1.410350067,20,3.009327392,211,11.70777857,171.3968889,172,114,97,8.376459488,172.0151479,-0.345844959,133151450,0.421353185,212.3175903,11.6893035,3.585520813,-0.304509792,1.145345563,0.499499091,0.392386084,0.459975741,1.104362466,0.28747345,0.776564412,0.773964465,0.981107717,0.924275913,-0.088108369,0.463658057,0.425722827,3.39524529,0.199217716,2.669293872,0.282400759,6.790490581,2.111019372,0.411211164,5.690281408,215.7368889,0.047941531,32.26758736,1896.089333,0.420004889,11.83088889,222.4991111,2740.816667,20.02476753,0.100719383,0.025384901,0.311397517,0.003719947,875.4544628,0.382827884,0.516715142,11.56714963,6.201904738,75.56300247,0.579733026,0.10815679,3.456291665,825.8853911,0.359641926,0.507982906,2.26393944,0.614719833,7.003488709,0.070851165,25.73170732,0.313801309,1.891731112,12.41463415,100774.9512,1203382.256,9188.213923,0.175813008,35.70731707,0.435455086,0.682056293,9.062075115,0.113490028,3.674301554,0.018222222,97763.35098,34.36260472,0.001521898,4.191395144,0.016345655,0.01463421,0,BG
212,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",1ba83768cf0710264c6d0aca6f9d9a8ce74e8933,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,102,174,90124189,2.164714771,45,2.029806188,205,23.36461452,138.8762222,141,63,142,18.36228638,141.5188947,-0.125271295,90124189,0.24316,740.9924568,17.55172163,39.10917091,-0.892108301,4.430915091,0.698254657,0.727836447,0.572132942,1.257891407,0.364243847,0.734225414,0.726542784,0.986353443,0.930210718,-0.255702177,0.809817762,0.468635269,4.076581311,0.092387588,3.77411671,0.178372144,8.153162623,3.012224167,1.282292437,6.351908569,243.8351111,0.05418558,25.25339773,1094.22,1.278675506,17.92688889,173.3568889,3165.179333,12.97692431,0.080837523,0.022898489,0.44134691,0.002632303,593.6576671,0.231131499,1.355448907,17.80300171,4.643222619,84.34243793,0.356746059,0.08409432,3.905791599,1056.384442,0.407306958,0.570393162,1.482482601,0.655556333,11.6279868,0.056986166,10.25423729,0.173800632,2.889974145,21.42372881,74483.18644,1290325.068,5463.017514,0.138958934,22.96610169,0.389255961,0.642976971,13.90888108,0.09793405,4.306040507,0.013111111,68665.89256,14.10623396,0.002430055,8.425554225,0.02566652,0.039007103,0,BG
213,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",b1ff3f47831cdde909b5d97ba6e6dd0cfb5391e1,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,100,171,85816843,2.158112811,42,2.148080031,203,22.49624889,135.4966667,136,67,136,17.22848534,138.0956536,-0.01386339,85816843,0.244462321,711.0628778,16.49550045,35.76069488,0.002837741,4.048145842,0.80848426,0.666861249,0.632397202,1.329629267,0.401772278,0.71207654,0.701398586,0.984278116,0.92335995,-0.203287366,0.753784003,0.488371079,3.960488814,0.084196689,3.867969935,0.134705445,7.920977627,3.001079372,1.214157526,6.276180407,266.8711111,0.059304691,21.23373333,1100.080444,1.22081358,16.70066667,149.8293333,2520.541556,12.2196316,0.087269996,0.023949443,0.393851152,0.003500898,645.9494497,0.238278094,1.281895277,16.6182298,4.020338148,67.04070364,0.339215641,0.090390364,3.780018953,1190.978322,0.434731582,0.602307692,1.188327372,0.677479814,11.1596486,0.063476945,11.4137931,0.196789536,3.579072533,17.44827586,77882.89655,1242340.914,5947.658103,0.206709477,18.20689655,0.31391201,0.578555329,10.23308229,0.13268852,4.477996512,0.012888889,71863.27705,16.22985151,0.002240721,9.016846886,0.026109209,0.036194901,0,BG
214,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",a475900d97044d91fc01fb642e60b9f0b33cfcd0,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,118,186,115926271,2.002575619,30,3.593395503,209,19.97432494,158.4215556,164,67,142,13.3127385,160.5035624,-1.005178523,115926271,0.29787921,664.0042909,24.98231258,49.68554268,-7.168246406,3.546065692,0.661812085,0.683921987,0.546627007,1.243829583,0.359312979,0.745141815,0.738190764,0.987059011,0.93324631,-0.217369084,0.746900617,0.452749507,4.925513647,0.130269797,3.467422929,0.248650679,9.851027294,2.746918419,1.051969444,6.168636248,223.4968889,0.049665975,29.69406914,1340.456444,1.148115506,24.76555556,189.0706667,5150.355778,8.264632749,0.05510515,0.026637092,0.663074907,0.002774739,649.4147659,0.261037851,1.325509136,23.53005402,5.074505827,133.0324132,0.244539347,0.061525762,3.869950578,997.994667,0.397653366,0.552905983,1.725075368,0.648227305,14.57279919,0.043763066,15.45945946,0.208911614,4.265157049,26.89189189,78558.78378,2133510.149,3148.403193,0.134448964,35.02702703,0.473338203,0.710585505,20.8801952,0.098728268,3.947857672,0.016444444,74860.82907,11.87676677,0.002045671,9.083204078,0.023014691,0.043510621,0,BG
215,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",06ff2f92143280cfb967a99086bb95100637b603,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,99,166,80764810,2.111708597,40,2.271230157,206,21.45212958,131.5035556,130,68,138,16.20262953,133.969159,0.150361215,80764810,0.256332444,654.5504318,14.75247365,32.58931063,1.741055041,3.706506247,0.731562973,0.669579891,0.594775767,1.2824493,0.373514011,0.724763158,0.716288067,0.985707746,0.927531219,-0.20954852,0.756883893,0.481176392,3.742757214,0.094999732,3.747044296,0.183299962,7.485514427,2.939273673,1.109517305,6.284531868,252.7155556,0.056159012,23.91132721,1153.496,1.136964889,15.46066667,162.9835556,2328.726444,15.21954197,0.092794811,0.024022883,0.402322359,0.003546093,644.3640791,0.24480708,1.222555229,15.90758126,4.370982744,64.38702381,0.407293617,0.09365607,3.807788401,1114.47702,0.41905313,0.584888889,1.359153343,0.66466761,10.76541805,0.063293395,10.21428571,0.182397959,3.473214286,17.53571429,81592.57143,1113921.804,7160.389871,0.21318918,23.96428571,0.427933673,0.669614739,11.70687695,0.155198059,4.078604923,0.012444444,75135.30102,17.21291372,0.002217477,8.870223579,0.023687862,0.036857558,0,BG
216,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",92af96d807cb4378d6615c377b4061aace94c72e,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,104,175,91832572,2.169138552,43,2.175025519,204,22.78333037,140.2693333,141,62,142,17.37877068,142.8539052,-0.141664845,91832572,0.243934222,731.7523484,18.31083634,38.88979523,-1.281841241,4.195478177,0.782361857,0.685574616,0.614867664,1.322393678,0.40007337,0.71934279,0.709309755,0.984783662,0.925429731,-0.214250983,0.770699904,0.47902717,4.178141576,0.086381256,3.86598836,0.167584598,8.356283153,3.02142583,1.244460009,6.290306825,259.4835556,0.057663012,23.09491536,1097.704,1.245804247,18.31555556,158.388,3137.448889,10.69777704,0.078646499,0.025668727,0.488133889,0.00335339,630.0002851,0.236742861,1.305038298,17.76713621,4.198473557,80.45268243,0.303136425,0.083876276,3.830583489,1141.569621,0.425561872,0.591094017,1.274075013,0.670741185,11.67575385,0.059326573,12.61764706,0.185553633,3.879541522,18.83823529,69375.26471,1290626.029,4494.573302,0.191735361,26.05882353,0.383217993,0.635781989,13.98796048,0.116701443,4.245427827,0.015111111,64995.93945,15.14356979,0.002243634,8.945091181,0.026544157,0.036594821,0,BG
217,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",14cf3df0a5397d57817a394ea972f3f082e45a63,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,88,151,63126811,2.024016812,34,2.735528266,199,19.4198877,115.9926667,113,57,142,13.98716845,118.440619,0.472419349,63126811,0.281768395,573.8815018,10.50440685,28.78375152,2.748402047,3.195688689,0.830620025,0.58737538,0.639954763,1.336383365,0.409032521,0.710315819,0.699074904,0.978437675,0.911911464,-0.163699826,0.671118936,0.487041282,3.148479108,0.102933725,3.700104625,0.206181617,6.296958215,2.825504842,1.006577179,6.14290376,266.6475556,0.059255012,21.71247328,1267.957778,1.021339802,10.99711111,149.1715556,1521.936222,20.18977593,0.144917654,0.028095552,0.393478888,0.005627121,713.6579193,0.262423928,1.138805094,11.31949147,4.043371273,42.76184679,0.562030562,0.150470429,3.679428372,1211.857411,0.439950163,0.604239316,1.218416612,0.681947931,7.898448749,0.106441031,15.35714286,0.182823129,2.824829932,16.0952381,58141.09524,505495.75,8135.971991,0.225608466,27.9047619,0.332199546,0.597439888,10.16473889,0.133653279,4.404522221,0.018666667,55271.19728,30.95121695,0.001938379,6.606371015,0.031741464,0.023194015,11.953125,FG
218,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",f8b453f480dd85129c7aa3fc8189e7699cf21586,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,93,168,78834772,2.230052928,47,2.037806223,203,24.50938864,129.2488889,126,53,150,19.23875552,132.3587482,0.102433191,78834772,0.231347654,813.5629432,14.64239697,44.77272401,1.509415257,4.723961346,0.890553742,0.682467956,0.658029988,1.382658727,0.447416195,0.70674656,0.694089112,0.982861625,0.92087206,-0.214993606,0.77179288,0.481793153,3.699178521,0.079919731,3.979046056,0.152654828,7.398357042,3.058263547,1.403628772,6.328042695,262.516,0.058336889,22.1081918,1041.064444,1.407878321,15.00266667,148.276,2210.750222,14.73878447,0.109254346,0.030020222,0.485110552,0.005576706,604.7563303,0.221522093,1.492267811,15.04752843,3.970295964,59.11477273,0.413605347,0.114400195,3.845916386,1204.454863,0.43615481,0.606444444,1.15762088,0.678513601,10.23097077,0.081153611,14.33333333,0.170634921,3.146683673,16.67857143,47515.35714,710280.119,4341.694545,0.245322117,38.85714286,0.462585034,0.701510509,12.28184148,0.171836022,4.007724003,0.018666667,44645.45918,18.36875361,0.002303148,9.279460731,0.031213682,0.036790443,32.87109375,FG
219,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",6a41a10640280ada1bb0b2317075fd97b055adfe,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,100,172,89102005,2.149036724,45,2.008079047,199,23.2913676,138.0784444,141,66,133,18.44592237,140.714056,-0.143395225,89102005,0.24493363,734.7887354,17.11534404,36.67004901,-1.070149627,4.2737156,0.718824258,0.711864833,0.586283015,1.279281755,0.372583431,0.728364817,0.720112617,0.981153832,0.918584288,-0.237980415,0.795890564,0.475823878,4.028199023,0.091531278,3.773296681,0.177704862,8.056398046,2.988186737,1.248134965,6.267707413,258.7182222,0.057492938,22.65917017,1102.201333,1.264328444,17.63444444,165.0742222,2957.915333,12.61602302,0.082383025,0.023326331,0.396546633,0.00281493,605.4120929,0.232159273,1.343832654,17.52575783,4.36674939,77.91891878,0.343611672,0.085409965,3.860224441,1083.642885,0.412421345,0.579470085,1.329786967,0.659483817,11.50375439,0.058197067,10.07407407,0.186556927,2.414266118,16.40740741,84236.92593,1530170.907,5807.20019,0.153590535,24.74074074,0.458161866,0.695047209,11.18093516,0.117119786,3.929973846,0.012,77292.48148,20.08221375,0.002325386,6.123750378,0.036487603,0.027592045,0,BG
220,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",90a4cd9951616082791c825e8e55b31a57f5a5d1,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,102,174,87263091,2.161006112,42,2.138815362,210,22.65776267,136.6468889,136,70,140,17.52411487,139.2544362,0.108510414,87263091,0.243490963,719.425757,16.72771418,36.46396859,1.301539891,4.104526743,0.818447515,0.667304971,0.634503085,1.341981647,0.410389429,0.712152208,0.701125793,0.984105202,0.923199669,-0.203407627,0.755929917,0.485271442,3.988226392,0.084282099,3.873064853,0.147456393,7.976452785,2.997149784,1.230743564,6.267165036,265.9662222,0.059103605,21.42445847,1095.709333,1.242967111,17.14711111,150.6457778,2642.945333,11.40575519,0.083060326,0.023330117,0.444203575,0.002442307,637.6209876,0.235620045,1.307314007,16.961226,4.013724029,69.5382981,0.318030188,0.086643021,3.785625011,1180.054522,0.432027741,0.601247863,1.174003215,0.675943642,11.31618563,0.060983356,9.037735849,0.170523318,2.96262015,22.62264151,88308.03774,1420800.491,6642.129079,0.11674432,17.11320755,0.322890708,0.580809375,14.8473784,0.067327048,4.310270871,0.011777778,81099.06657,16.44999142,0.0022558,9.003716428,0.026586733,0.036314491,0,BG
